Rythme machine : 20 respiration / min
Rythme inspiration spontanée : 12 respiration / min

temps (ms), commande pression (mmH2O), pression mesurée(mmH2O)
625644,100,102
625654,100,100
625664,100,101
625674,100,101
625684,100,100
625694,100,100
625704,100,100
625714,100,99
625724,100,98
625734,100,99
625744,100,98
625754,100,99
625764,100,98
625774,100,98
625784,100,99
625794,100,98
625804,100,98
625814,100,97
625824,100,98
625834,100,97
625844,100,97
625854,100,98
625864,100,98
625874,100,97
625884,100,97
625894,100,97
625904,100,96
625914,100,96
625924,100,97
625934,100,96
625944,100,96
625954,100,95
625964,100,95
625974,100,95
625984,100,93
625994,100,95
626004,100,94
626014,100,96
626024,100,96
626034,100,96
626044,100,97
626054,100,97
626064,100,97
626074,100,96
626084,100,96
626094,100,96
626104,100,96
626114,100,96
626124,100,96
626134,100,96
626144,100,95
626154,100,96
626164,100,95
626174,100,95
626184,270,95
626194,270,96
626204,270,95
626214,270,97
626224,270,98
626234,270,98
626244,270,99
626254,270,99
626264,270,99
626274,270,98
626284,270,99
626294,270,98
626304,270,98
626314,270,98
626324,270,98
626334,270,98
626344,270,98
626354,270,98
626364,270,108
626374,270,127
626384,270,134
626394,270,157
626404,270,177
626414,270,172
626424,270,191
626434,270,197
626444,270,206
626454,270,208
626464,270,221
626474,270,219
626484,270,231
626494,270,219
626504,270,234
626514,270,234
626524,270,225
626534,270,229
626544,270,238
626554,270,237
626564,270,250
626574,270,235
626584,270,255
626594,270,241
626604,270,257
626614,270,245
626624,270,255
626634,270,259
626644,250,263
626654,250,253
626664,250,269
626674,250,264
626684,250,268
626694,250,261
626704,250,273
626714,250,264
626724,250,268
626734,250,257
626744,250,265
626754,250,263
626764,250,269
626774,250,261
626784,250,255
626794,250,246
626804,250,243
626814,250,229
626824,250,228
626834,250,220
626844,250,213
626854,250,208
626864,250,210
626874,250,205
626884,250,207
626894,250,207
626904,250,208
626914,250,212
626924,250,209
626934,250,211
626944,250,210
626954,250,210
626964,250,209
626974,250,210
626984,250,210
626994,250,210
627004,250,210
627014,250,210
627024,250,210
627034,250,210
627044,250,210
627054,250,210
627064,250,211
627074,250,210
627084,250,210
627094,250,210
627104,250,210
627114,250,210
627124,250,210
627134,250,210
627144,250,210
627154,250,209
627164,250,210
627174,250,210
627184,100,211
627194,100,210
627204,100,211
627214,100,210
627224,100,210
627234,100,209
627244,100,211
627254,100,211
627264,100,210
627274,100,210
627284,100,210
627294,100,210
627304,100,210
627314,100,210
627324,100,209
627334,100,209
627344,100,209
627354,100,209
627364,100,208
627374,100,189
627384,100,182
627394,100,167
627404,100,159
627414,100,153
627424,100,148
627434,100,144
627444,100,141
627454,100,141
627464,100,140
627474,100,139
627484,100,140
627494,100,140
627504,100,143
627514,100,142
627524,100,141
627534,100,142
627544,100,140
627554,100,141
627564,100,139
627574,100,136
627584,100,138
627594,100,134
627604,100,136
627614,100,132
627624,100,136
627634,100,132
627644,100,134
627654,100,132
627664,100,131
627674,100,129
627684,100,131
627694,100,128
627704,100,128
627714,100,130
627724,100,127
627734,100,131
627744,100,127
627754,100,127
627764,100,126
627774,100,125
627784,100,125
627794,100,124
627804,100,122
627814,100,123
627824,100,122
627834,100,123
627844,100,122
627854,100,121
627864,100,120
627874,100,119
627884,100,119
627894,100,119
627904,100,120
627914,100,119
627924,100,119
627934,100,119
627944,100,118
627954,100,117
627964,100,116
627974,100,117
627984,100,116
627994,100,114
628004,100,115
628014,100,114
628024,100,114
628034,100,115
628044,100,113
628054,100,113
628064,100,112
628074,100,112
628084,100,112
628094,100,112
628104,100,112
628114,100,111
628124,100,110
628134,100,110
628144,100,110
628154,100,110
628164,100,110
628174,100,109
628184,100,109
628194,100,110
628204,100,107
628214,100,109
628224,100,108
628234,100,106
628244,100,109
628254,100,105
628264,100,108
628274,100,105
628284,100,105
628294,100,106
628304,100,104
628314,100,105
628324,100,103
628334,100,105
628344,100,104
628354,100,105
628364,100,102
628374,100,104
628384,100,103
628394,100,102
628404,100,102
628414,100,103
628424,100,103
628434,100,101
628444,100,104
628454,100,102
628464,100,104
628474,100,101
628484,100,101
628494,100,101
628504,100,100
628514,100,100
628524,100,99
628534,100,100
628544,100,99
628554,100,100
628564,100,100
628574,100,99
628584,100,101
628594,100,100
628604,100,99
628614,100,98
628624,100,98
628634,100,98
628644,100,98
628654,100,99
628664,100,98
628674,100,99
628684,100,98
628694,100,98
628704,100,98
628714,100,98
628724,100,97
628734,100,97
628744,100,97
628754,100,96
628764,100,96
628774,100,96
628784,100,95
628794,100,96
628804,100,95
628814,100,94
628824,100,97
628834,100,95
628844,100,96
628854,100,95
628864,100,97
628874,100,96
628884,100,97
628894,100,98
628904,100,96
628914,100,98
628924,100,95
628934,100,96
628944,100,96
628954,100,96
628964,100,96
628974,100,96
628984,100,95
628994,100,95
629004,100,95
629014,100,95
629024,100,96
629034,100,96
629044,100,96
629054,100,95
629064,100,96
629074,100,95
629084,100,96
629094,100,96
629104,100,96
629114,100,97
629124,100,97
629134,100,96
629144,100,97
629154,100,96
629164,100,95
629174,100,96
629184,270,96
629194,270,96
629204,270,96
629214,270,96
629224,270,96
629234,270,98
629244,270,98
629254,270,98
629264,270,98
629274,270,98
629284,270,98
629294,270,98
629304,270,98
629314,270,98
629324,270,98
629334,270,98
629344,270,98
629354,270,98
629364,270,133
629374,270,108
629384,270,148
629394,270,148
629404,270,171
629414,270,183
629424,270,176
629434,270,194
629444,270,200
629454,270,213
629464,270,212
629474,270,216
629484,270,220
629494,270,208
629504,270,221
629514,270,214
629524,270,225
629534,270,227
629544,270,217
629554,270,227
629564,270,231
629574,270,234
629584,270,233
629594,270,234
629604,270,239
629614,270,235
629624,270,240
629634,270,241
629644,270,245
629654,270,250
629664,270,253
629674,270,255
629684,270,252
629694,270,256
629704,270,253
629714,270,257
629724,250,263
629734,250,262
629744,250,274
629754,250,257
629764,250,276
629774,250,263
629784,250,272
629794,250,272
629804,250,271
629814,250,280
629824,250,274
629834,250,274
629844,250,277
629854,250,265
629864,250,268
629874,250,266
629884,250,254
629894,250,252
629904,250,238
629914,250,237
629924,250,226
629934,250,225
629944,250,223
629954,250,220
629964,250,221
629974,250,224
629984,250,224
629994,250,228
630004,250,226
630014,250,229
630024,250,228
630034,250,230
630044,250,229
630054,250,231
630064,250,231
630074,250,233
630084,250,231
630094,250,232
630104,250,233
630114,250,233
630124,250,234
630134,250,234
630144,250,234
630154,250,233
630164,250,234
630174,250,234
630184,100,234
630194,100,233
630204,100,233
630214,100,233
630224,100,234
630234,100,233
630244,100,234
630254,100,233
630264,100,233
630274,100,234
630284,100,233
630294,100,233
630304,100,233
630314,100,233
630324,100,234
630334,100,234
630344,100,234
630354,100,234
630364,100,232
630374,100,211
630384,100,205
630394,100,189
630404,100,183
630414,100,172
630424,100,168
630434,100,161
630444,100,160
630454,100,155
630464,100,154
630474,100,154
630484,100,153
630494,100,152
630504,100,154
630514,100,154
630524,100,152
630534,100,152
630544,100,153
630554,100,150
630564,100,148
630574,100,148
630584,100,146
630594,100,146
630604,100,145
630614,100,143
630624,100,145
630634,100,141
630644,100,142
630654,100,141
630664,100,141
630674,100,139
630684,100,137
630694,100,141
630704,100,134
630714,100,140
630724,100,134
630734,100,137
630744,100,134
630754,100,134
630764,100,131
630774,100,133
630784,100,130
630794,100,130
630804,100,130
630814,100,130
630824,100,130
630834,100,129
630844,100,129
630854,100,128
630864,100,127
630874,100,127
630884,100,127
630894,100,126
630904,100,125
630914,100,125
630924,100,124
630934,100,124
630944,100,124
630954,100,122
630964,100,122
630974,100,122
630984,100,121
630994,100,120
631004,100,121
631014,100,119
631024,100,119
631034,100,120
631044,100,119
631054,100,119
631064,100,118
631074,100,118
631084,100,117
631094,100,116
631104,100,116
631114,100,114
631124,100,115
631134,100,114
631144,100,116
631154,100,114
631164,100,113
631174,100,115
631184,100,114
631194,100,112
631204,100,113
631214,100,112
631224,100,112
631234,100,111
631244,100,111
631254,100,110
631264,100,110
631274,100,110
631284,100,110
631294,100,109
631304,100,111
631314,100,108
631324,100,109
631334,100,107
631344,100,108
631354,100,109
631364,100,106
631374,100,107
631384,100,106
631394,100,105
631404,100,107
631414,100,104
631424,100,107
631434,100,104
631444,100,107
631454,100,104
631464,100,107
631474,100,104
631484,100,104
631494,100,104
631504,100,104
631514,100,102
631524,100,103
631534,100,102
631544,100,104
631554,100,102
631564,100,103
631574,100,102
631584,100,101
631594,100,101
631604,100,101
631614,100,101
631624,100,101
631634,100,100
631644,100,100
631654,100,99
631664,100,101
631674,100,100
631684,100,101
631694,100,99
631704,100,100
631714,100,101
631724,100,98
631734,100,99
631744,100,98
631754,100,99
631764,100,98
631774,100,98
631784,100,98
631794,100,96
631804,100,98
631814,100,98
631824,100,97
631834,100,97
631844,100,98
631854,100,98
631864,100,97
631874,100,97
631884,100,98
631894,100,97
631904,100,97
631914,100,95
631924,100,96
631934,100,96
631944,100,96
631954,100,96
631964,100,95
631974,100,97
631984,100,95
631994,100,96
632004,100,95
632014,100,97
632024,100,95
632034,100,96
632044,100,97
632054,100,96
632064,100,96
632074,100,95
632084,100,97
632094,100,96
632104,100,96
632114,100,97
632124,100,95
632134,100,95
632144,100,96
632154,100,95
632164,100,95
632174,100,96
632184,270,95
632194,270,95
632204,270,95
632214,270,95
632224,270,96
632234,270,98
632244,270,99
632254,270,98
632264,270,99
632274,270,99
632284,270,98
632294,270,98
632304,270,98
632314,270,98
632324,270,98
632334,270,99
632344,270,98
632354,270,99
632364,270,133
632374,270,105
632384,270,155
632394,270,152
632404,270,172
632414,270,180
632424,270,189
632434,270,201
632444,270,211
632454,270,213
632464,270,215
632474,270,222
632484,270,234
632494,270,221
632504,270,228
632514,270,224
632524,270,240
632534,270,235
632544,270,243
632554,270,234
632564,270,242
632574,270,240
632584,270,253
632594,270,248
632604,270,257
632614,270,256
632624,270,259
632634,270,254
632644,270,258
632654,250,261
632664,250,261
632674,250,259
632684,250,262
632694,250,271
632704,250,267
632714,250,277
632724,250,262
632734,250,278
632744,250,265
632754,250,271
632764,250,272
632774,250,263
632784,250,255
632794,250,257
632804,250,248
632814,250,244
632824,250,237
632834,250,233
632844,250,223
632854,250,214
632864,250,211
632874,250,212
632884,250,209
632894,250,211
632904,250,212
632914,250,211
632924,250,213
632934,250,212
632944,250,215
632954,250,213
632964,250,215
632974,250,213
632984,250,215
632994,250,213
633004,250,214
633014,250,212
633024,250,213
633034,250,212
633044,250,213
633054,250,213
633064,250,214
633074,250,213
633084,250,213
633094,250,214
633104,250,212
633114,250,213
633124,250,213
633134,250,213
633144,250,213
633154,250,212
633164,250,214
633174,250,212
633184,100,212
633194,100,212
633204,100,213
633214,100,212
633224,100,213
633234,100,213
633244,100,213
633254,100,213
633264,100,213
633274,100,213
633284,100,213
633294,100,212
633304,100,213
633314,100,212
633324,100,212
633334,100,212
633344,100,213
633354,100,213
633364,100,212
633374,100,192
633384,100,186
633394,100,170
633404,100,164
633414,100,155
633424,100,153
633434,100,146
633444,100,145
633454,100,141
633464,100,141
633474,100,141
633484,100,140
633494,100,141
633504,100,141
633514,100,143
633524,100,141
633534,100,143
633544,100,141
633554,100,141
633564,100,141
633574,100,137
633584,100,141
633594,100,135
633604,100,138
633614,100,133
633624,100,136
633634,100,130
633644,100,134
633654,100,130
633664,100,133
633674,100,130
633684,100,131
633694,100,130
633704,100,129
633714,100,129
633724,100,128
633734,100,128
633744,100,127
633754,100,128
633764,100,127
633774,100,127
633784,100,127
633794,100,126
633804,100,125
633814,100,124
633824,100,123
633834,100,123
633844,100,122
633854,100,121
633864,100,123
633874,100,121
633884,100,121
633894,100,120
633904,100,120
633914,100,119
633924,100,119
633934,100,118
633944,100,118
633954,100,117
633964,100,118
633974,100,116
633984,100,117
633994,100,116
634004,100,115
634014,100,116
634024,100,115
634034,100,115
634044,100,114
634054,100,114
634064,100,114
634074,100,113
634084,100,113
634094,100,112
634104,100,112
634114,100,112
634124,100,112
634134,100,112
634144,100,110
634154,100,110
634164,100,110
634174,100,108
634184,100,109
634194,100,110
634204,100,108
634214,100,109
634224,100,108
634234,100,107
634244,100,108
634254,100,106
634264,100,107
