Rythme machine : 20 respiration / min
Rythme inspiration spontanée : 12 respiration / min

temps (ms), commande pression (mmH2O), pression mesurée(mmH2O)
30750,100,126
30760,100,126
30770,100,124
30780,100,125
30790,100,123
30800,100,124
30810,100,122
30820,100,122
30830,100,121
30840,100,121
30850,100,121
30860,100,122
30870,100,120
30880,100,120
30890,100,119
30900,100,119
30910,100,118
30920,100,119
30930,100,119
30940,100,116
30950,100,117
30960,100,116
30970,100,114
30980,100,115
30990,100,113
31000,100,115
31010,100,114
31020,100,115
31030,100,115
31040,100,113
31050,100,113
31060,100,112
31070,100,112
31080,100,112
31090,100,112
31100,100,111
31110,100,111
31120,100,111
31130,100,110
31140,100,110
31150,100,110
31160,100,109
31170,100,109
31180,100,107
31190,100,107
31200,100,109
31210,100,108
31220,100,107
31230,100,109
31240,100,106
31250,100,107
31260,100,106
31270,100,105
31280,100,105
31290,100,105
31300,100,106
31310,100,105
31320,100,106
31330,100,104
31340,100,106
31350,100,104
31360,100,105
31370,100,102
31380,100,103
31390,100,103
31400,100,102
31410,100,103
31420,100,101
31430,100,102
31440,100,101
31450,100,102
31460,100,102
31470,100,102
31480,100,102
31490,100,101
31500,100,100
31510,100,100
31520,100,100
31530,100,100
31540,100,101
31550,100,100
31560,100,100
31570,100,99
31580,100,99
31590,100,98
31600,100,98
31610,100,98
31620,100,98
31630,100,98
31640,100,98
31650,100,98
31660,100,98
31670,100,98
31680,100,97
31690,100,98
31700,100,97
31710,100,98
31720,100,96
31730,100,98
31740,100,98
31750,100,97
31760,100,96
31770,100,95
31780,100,96
31790,100,96
31800,100,96
31810,100,96
31820,100,96
31830,100,97
31840,100,97
31850,100,97
31860,100,96
31870,100,97
31880,100,96
31890,100,96
31900,100,96
31910,100,96
31920,100,96
31930,100,93
31940,100,95
31950,100,95
31960,100,97
31970,100,97
31980,100,96
31990,100,97
32000,100,96
32010,100,96
32020,100,96
32030,100,96
32040,100,96
32050,100,97
32060,100,97
32070,100,96
32080,100,96
32090,100,95
32100,100,94
32110,100,96
32120,100,96
32130,100,96
32140,100,98
32150,100,97
32160,270,96
32170,270,97
32180,270,97
32190,270,96
32200,270,97
32210,270,98
32220,270,98
32230,270,98
32240,270,98
32250,270,98
32260,270,98
32270,270,98
32280,270,98
32290,270,98
32300,270,98
32310,270,98
32320,270,98
32330,270,103
32340,270,132
32350,270,123
32360,270,148
32370,270,167
32380,270,170
32390,270,180
32400,270,193
32410,270,191
32420,270,207
32430,270,212
32440,270,214
32450,270,223
32460,270,224
32470,270,219
32480,270,220
32490,270,222
32500,270,236
32510,270,223
32520,270,231
32530,270,236
32540,270,236
32550,270,243
32560,270,234
32570,270,248
32580,270,237
32590,270,253
32600,270,250
32610,270,252
32620,270,247
32630,270,254
32640,270,247
32650,270,259
32660,250,263
32670,250,248
32680,250,272
32690,250,264
32700,250,267
32710,250,268
32720,250,264
32730,250,269
32740,250,270
32750,250,270
32760,250,263
32770,250,262
32780,250,264
32790,250,260
32800,250,252
32810,250,251
32820,250,239
32830,250,232
32840,250,229
32850,250,220
32860,250,214
32870,250,215
32880,250,211
32890,250,212
32900,250,212
32910,250,214
32920,250,213
32930,250,215
32940,250,215
32950,250,215
32960,250,214
32970,250,215
32980,250,214
32990,250,216
33000,250,214
33010,250,214
33020,250,214
33030,250,216
33040,250,215
33050,250,215
33060,250,215
33070,250,214
33080,250,215
33090,250,214
33100,250,214
33110,250,214
33120,250,215
33130,250,214
33140,250,214
33150,250,215
33160,100,215
33170,100,215
33180,100,215
33190,100,214
33200,100,214
33210,100,215
33220,100,214
33230,100,214
33240,100,214
33250,100,214
33260,100,214
33270,100,215
33280,100,215
33290,100,214
33300,100,214
33310,100,214
33320,100,214
33330,100,215
33340,100,205
33350,100,187
33360,100,182
33370,100,162
33380,100,163
33390,100,151
33400,100,152
33410,100,146
33420,100,147
33430,100,143
33440,100,144
33450,100,145
33460,100,144
33470,100,145
33480,100,145
33490,100,144
33500,100,144
33510,100,141
33520,100,141
33530,100,142
33540,100,139
33550,100,141
33560,100,137
33570,100,139
33580,100,136
33590,100,137
33600,100,135
33610,100,134
33620,100,135
33630,100,133
33640,100,133
33650,100,132
33660,100,132
33670,100,131
33680,100,131
33690,100,131
33700,100,129
33710,100,129
33720,100,127
33730,100,127
33740,100,128
33750,100,127
33760,100,126
33770,100,125
33780,100,125
33790,100,124
33800,100,125
33810,100,124
33820,100,124
33830,100,123
33840,100,121
33850,100,121
33860,100,119
33870,100,121
33880,100,122
33890,100,120
33900,100,120
33910,100,119
33920,100,119
33930,100,118
33940,100,118
33950,100,118
33960,100,118
33970,100,117
33980,100,115
33990,100,114
34000,100,115
34010,100,114
34020,100,115
34030,100,116
34040,100,114
34050,100,113
34060,100,113
34070,100,112
34080,100,112
34090,100,112
34100,100,112
34110,100,112
34120,100,110
34130,100,112
34140,100,108
34150,100,111
34160,100,110
34170,100,109
34180,100,110
34190,100,109
34200,100,108
34210,100,108
34220,100,106
34230,100,108
34240,100,106
34250,100,109
34260,100,107
34270,100,107
34280,100,108
34290,100,105
34300,100,105
34310,100,104
34320,100,106
34330,100,105
34340,100,106
34350,100,105
34360,100,105
34370,100,104
34380,100,104
34390,100,104
34400,100,103
34410,100,104
34420,100,102
34430,100,103
34440,100,102
34450,100,102
34460,100,101
34470,100,102
34480,100,101
34490,100,101
34500,100,102
34510,100,101
34520,100,102
34530,100,100
34540,100,100
34550,100,100
34560,100,100
34570,100,100
34580,100,100
34590,100,99
34600,100,99
34610,100,98
34620,100,99
34630,100,98
34640,100,98
34650,100,98
34660,100,99
34670,100,98
34680,100,98
34690,100,98
34700,100,98
34710,100,96
34720,100,98
34730,100,98
34740,100,98
34750,100,97
34760,100,97
34770,100,96
34780,100,96
34790,100,96
34800,100,96
34810,100,96
34820,100,95
34830,100,97
34840,100,96
34850,100,97
34860,100,96
34870,100,97
34880,100,96
34890,100,96
34900,100,95
34910,100,95
34920,100,97
34930,100,95
34940,100,96
34950,100,96
34960,100,96
34970,100,97
34980,100,95
34990,100,97
35000,100,95
35010,100,97
35020,100,94
35030,100,95
35040,100,95
35050,100,95
35060,100,96
35070,100,95
35080,100,95
35090,100,96
35100,100,97
35110,100,96
35120,100,95
35130,100,96
35140,100,96
35150,100,96
35160,270,97
35170,270,97
35180,270,97
35190,270,97
35200,270,97
35210,270,98
35220,270,98
35230,270,98
35240,270,99
35250,270,99
35260,270,99
35270,270,98
35280,270,98
35290,270,98
35300,270,98
35310,270,98
35320,270,98
35330,270,103
35340,270,132
35350,270,130
35360,270,147
35370,270,162
35380,270,173
35390,270,184
35400,270,184
35410,270,193
35420,270,205
35430,270,212
35440,270,210
35450,270,218
35460,270,213
35470,270,221
35480,270,227
35490,270,224
35500,270,232
35510,270,234
35520,270,238
35530,270,233
35540,270,239
35550,270,247
35560,270,235
35570,270,248
35580,270,237
35590,270,247
35600,270,242
35610,270,254
35620,270,250
35630,270,256
35640,270,253
35650,250,261
35660,250,253
35670,250,259
35680,250,264
35690,250,261
35700,250,263
35710,250,261
35720,250,275
35730,250,265
35740,250,269
35750,250,261
35760,250,260
35770,250,264
35780,250,253
35790,250,251
35800,250,246
35810,250,239
35820,250,232
35830,250,227
35840,250,218
35850,250,212
35860,250,213
35870,250,207
35880,250,210
35890,250,209
35900,250,212
35910,250,210
35920,250,213
35930,250,212
35940,250,213
35950,250,212
35960,250,212
35970,250,212
35980,250,212
35990,250,212
36000,250,212
36010,250,212
36020,250,212
36030,250,213
36040,250,212
36050,250,212
36060,250,213
36070,250,212
36080,250,213
36090,250,212
36100,250,212
36110,250,212
36120,250,212
36130,250,212
36140,250,212
36150,250,212
36160,100,212
36170,100,212
36180,100,212
36190,100,212
36200,100,212
36210,100,212
36220,100,212
36230,100,212
36240,100,212
36250,100,212
36260,100,212
36270,100,212
36280,100,212
36290,100,212
36300,100,212
36310,100,212
36320,100,213
36330,100,213
36340,100,205
36350,100,185
36360,100,181
36370,100,161
36380,100,162
36390,100,150
36400,100,150
36410,100,144
36420,100,146
36430,100,142
36440,100,142
36450,100,141
36460,100,141
36470,100,144
36480,100,143
36490,100,144
36500,100,142
36510,100,141
36520,100,142
36530,100,139
36540,100,140
36550,100,139
36560,100,137
36570,100,138
36580,100,134
36590,100,136
36600,100,134
36610,100,135
36620,100,133
36630,100,133
36640,100,133
36650,100,132
36660,100,131
36670,100,130
36680,100,130
36690,100,129
36700,100,129
36710,100,128
36720,100,128
36730,100,127
36740,100,127
36750,100,127
36760,100,126
36770,100,125
36780,100,126
36790,100,124
36800,100,123
36810,100,123
36820,100,121
36830,100,122
36840,100,122
36850,100,121
36860,100,121
36870,100,121
36880,100,119
36890,100,119
36900,100,119
36910,100,119
36920,100,118
36930,100,118
36940,100,116
36950,100,116
36960,100,116
36970,100,116
36980,100,116
36990,100,115
37000,100,116
37010,100,115
37020,100,115
37030,100,114
37040,100,112
37050,100,113
37060,100,112
37070,100,112
37080,100,112
37090,100,112
37100,100,112
37110,100,110
37120,100,112
37130,100,110
37140,100,109
37150,100,110
37160,100,109
37170,100,111
37180,100,109
37190,100,108
37200,100,109
37210,100,107
37220,100,108
37230,100,107
37240,100,107
37250,100,108
37260,100,105
37270,100,107
37280,100,105
37290,100,106
37300,100,105
37310,100,105
37320,100,105
37330,100,104
37340,100,105
37350,100,104
37360,100,103
37370,100,103
37380,100,102
37390,100,104
37400,100,104
37410,100,103
37420,100,101
37430,100,103
37440,100,101
37450,100,102
37460,100,102
37470,100,102
37480,100,103
37490,100,102
37500,100,101
37510,100,99
37520,100,100
37530,100,101
37540,100,100
37550,100,100
37560,100,100
37570,100,100
37580,100,99
37590,100,99
37600,100,98
37610,100,98
37620,100,99
37630,100,98
37640,100,99
37650,100,98
37660,100,98
37670,100,97
37680,100,98
37690,100,98
37700,100,97
37710,100,98
37720,100,97
37730,100,98
37740,100,97
37750,100,97
37760,100,97
37770,100,96
37780,100,96
37790,100,95
37800,100,94
37810,100,96
37820,100,96
37830,100,96
37840,100,97
37850,100,96
37860,100,96
37870,100,96
37880,100,96
37890,100,97
37900,100,96
37910,100,97
37920,100,96
37930,100,96
37940,100,95
37950,100,97
37960,100,96
37970,100,95
37980,100,96
37990,100,96
38000,100,96
38010,100,96
38020,100,96
38030,100,96
38040,100,94
38050,100,95
38060,100,95
38070,100,96
38080,100,95
38090,100,95
38100,100,96
38110,100,96
38120,100,96
38130,100,96
38140,100,96
38150,100,96
38160,270,97
38170,270,97
38180,270,96
38190,270,97
38200,270,97
38210,270,97
38220,270,98
38230,270,98
38240,270,98
38250,270,98
38260,270,98
38270,270,98
38280,270,98
38290,270,98
38300,270,97
38310,270,98
38320,270,98
38330,270,104
38340,270,131
38350,270,131
38360,270,148
38370,270,159
38380,270,167
38390,270,183
38400,270,187
38410,270,191
38420,270,205
38430,270,207
38440,270,208
38450,270,209
38460,270,220
38470,270,214
38480,270,231
38490,270,224
38500,270,225
38510,270,235
38520,270,234
38530,270,234
38540,270,232
38550,270,248
38560,270,239
38570,270,248
38580,270,237
38590,270,251
38600,270,254
38610,270,248
38620,270,252
38630,270,251
38640,270,250
38650,270,259
38660,270,255
38670,250,261
38680,250,263
38690,250,255
38700,250,267
38710,250,270
38720,250,271
38730,250,272
38740,250,271
38750,250,273
38760,250,268
38770,250,269
38780,250,264
38790,250,263
38800,250,259
38810,250,261
38820,250,244
38830,250,244
38840,250,236
38850,250,234
38860,250,223
38870,250,217
38880,250,217
38890,250,213
38900,250,214
38910,250,213
38920,250,216
38930,250,216
38940,250,218
38950,250,218
38960,250,218
38970,250,217
38980,250,218
38990,250,219
39000,250,217
39010,250,218
39020,250,217
39030,250,217
39040,250,218
39050,250,218
39060,250,218
39070,250,217
39080,250,217
39090,250,217
39100,250,217
39110,250,217
39120,250,217
39130,250,217
39140,250,217
39150,250,216
39160,100,217
39170,100,217
39180,100,218
39190,100,217
39200,100,217
39210,100,218
39220,100,217
39230,100,216
39240,100,215
39250,100,217
39260,100,217
39270,100,217
39280,100,216
39290,100,217
39300,100,217
39310,100,217
39320,100,217
39330,100,217
39340,100,205
39350,100,190
39360,100,184
39370,100,165
39380,100,166
39390,100,154
39400,100,154
39410,100,148
39420,100,146
39430,100,145
39440,100,143
39450,100,146
39460,100,144
39470,100,146
39480,100,147
39490,100,148
39500,100,145
39510,100,145
39520,100,141
39530,100,142
39540,100,141
39550,100,138
39560,100,141
39570,100,137
39580,100,141
39590,100,135
39600,100,138
39610,100,134
39620,100,135
39630,100,134
39640,100,134
39650,100,131
39660,100,132
39670,100,130
39680,100,133
39690,100,131
39700,100,132
39710,100,130
39720,100,130
39730,100,127
39740,100,127
39750,100,127
39760,100,126
39770,100,127
39780,100,124
39790,100,125
39800,100,126
39810,100,124
39820,100,123
39830,100,123
39840,100,122
39850,100,121
39860,100,122
39870,100,120
39880,100,122
39890,100,121
39900,100,120
39910,100,119
39920,100,119
39930,100,119
39940,100,117
39950,100,119
39960,100,118
39970,100,117
39980,100,117
39990,100,116
40000,100,116
40010,100,114
40020,100,115
40030,100,114
40040,100,114
40050,100,115
40060,100,115
40070,100,113
40080,100,112
40090,100,112
40100,100,113
40110,100,112
40120,100,112
40130,100,111
40140,100,112
40150,100,110
40160,100,111
40170,100,109
40180,100,108
40190,100,109
40200,100,109
40210,100,110
40220,100,108
40230,100,107
40240,100,108
40250,100,106
40260,100,107
40270,100,106
40280,100,107
40290,100,106
40300,100,105
40310,100,105
40320,100,105
40330,100,106
40340,100,105
40350,100,106
40360,100,104
40370,100,105
40380,100,103
40390,100,105
40400,100,102
40410,100,104
40420,100,102
40430,100,103
40440,100,102
40450,100,102
40460,100,101
40470,100,101
40480,100,101
40490,100,102
40500,100,102
40510,100,101
40520,100,102
40530,100,101
40540,100,100
40550,100,100
40560,100,100
40570,100,100
40580,100,100
40590,100,99
40600,100,99
40610,100,100
40620,100,98
40630,100,98
40640,100,98
40650,100,98
40660,100,98
40670,100,98
40680,100,98
40690,100,97
40700,100,98
40710,100,98
40720,100,99
40730,100,97
40740,100,96
40750,100,97
40760,100,97
40770,100,98
40780,100,97
40790,100,96
40800,100,96
40810,100,95
40820,100,96
40830,100,94
40840,100,97
40850,100,95
40860,100,97
40870,100,95
40880,100,97
40890,100,96
40900,100,96
40910,100,97
40920,100,95
40930,100,97
40940,100,96
40950,100,96
40960,100,96
40970,100,96
40980,100,96
40990,100,95
41000,100,97
41010,100,96
41020,100,97
41030,100,96
41040,100,95
41050,100,96
41060,100,95
41070,100,95
41080,100,95
41090,100,96
41100,100,95
41110,100,95
41120,100,95
41130,100,94
41140,100,95
41150,100,96
41160,270,96
41170,270,97
41180,270,98
41190,270,98
41200,270,98
41210,270,98
41220,270,98
41230,270,98
41240,270,98
41250,270,98
41260,270,98
41270,270,98
41280,270,98
41290,270,98
41300,270,98
41310,270,98
41320,270,98
41330,270,104
41340,270,130
41350,270,126
41360,270,157
41370,270,166
41380,270,176
41390,270,180
41400,270,195
41410,270,197
41420,270,208
41430,270,207
41440,270,207
41450,270,220
41460,270,217
41470,270,227
41480,270,224
41490,270,231
41500,270,226
41510,270,233
41520,270,230
41530,270,235
41540,270,240
41550,270,240
41560,270,243
41570,270,241
41580,270,246
41590,270,248
41600,270,247
41610,270,248
41620,270,253
41630,270,252
41640,270,257
41650,270,255
41660,250,263
41670,250,263
41680,250,263
41690,250,269
